datetime,hour,day,month,weekday,aqi_us,aqi_cn,main_pollutant,temp,humidity,pressure,wind_speed,wind_direction,openweather_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-07-26 15:17:00,15,26,7,5,71,28,p2,28,80,997,7.45,245,4,74.05,0.0,0.09,50.64,0.53,31.28,136.92,0
2025-07-26 16:17:00,16,26,7,5,73,30,p2,28,80,998,7.7,250,4,74.49,0.0,0.09,51.31,0.55,33.48,146.43,0
2025-07-26 17:17:00,17,26,7,5,82,37,p2,28,80,998,7.56,256,4,74.61,0.0,0.09,51.91,0.56,35.68,156.45,0
2025-07-26 18:17:00,18,26,7,5,87,41,p2,28,79,998,7.65,257,4,74.39,0.0,0.09,52.2,0.58,37.73,166.54,0
2025-07-26 19:17:00,19,26,7,5,79,34,p2,27,78,998,7.34,260,4,73.65,0.0,0.09,52.11,0.6,39.07,174.78,0
2025-07-26 20:17:00,20,26,7,5,81,36,p2,27,78,998,7.34,266,4,72.86,0.0,0.09,51.85,0.6,39.52,179.8,0
2025-07-26 21:17:00,21,26,7,5,64,23,p2,27,79,997,6.64,257,4,72.01,0.0,0.09,51.55,0.61,39.32,182.04,0
2025-07-26 22:17:00,22,26,7,5,73,30,p2,27,79,997,7.45,257,4,71.51,0.0,0.09,51.26,0.62,38.74,181.14,0
2025-07-26 23:17:00,23,26,7,5,64,23,p2,27,80,997,7.27,257,4,70.82,0.0,0.09,50.83,0.62,37.78,177.58,0
2025-07-27 00:17:00,0,27,7,6,68,26,p2,27,80,997,6.93,260,4,70.33,0.0,0.09,50.45,0.62,36.78,173.61,0
2025-07-27 01:17:00,1,27,7,6,61,21,p2,27,79,998,7.03,259,4,70.16,0.0,0.09,50.38,0.61,35.86,170.44,0
2025-07-27 02:17:00,2,27,7,6,70,28,p2,27,79,998,7.22,257,4,70.25,0.0,0.09,50.74,0.59,34.81,167.11,0
2025-07-27 03:17:00,3,27,7,6,63,22,p2,27,78,998,7.79,263,4,70.2,0.0,0.09,50.79,0.59,33.59,163.34,0
2025-07-27 04:17:00,4,27,7,6,63,23,p2,28,77,999,7.27,262,4,69.41,0.0,0.09,50.2,0.59,32.37,159.19,0
2025-07-27 05:17:00,5,27,7,6,62,21,p2,28,77,999,7.29,258,4,68.64,0.01,0.08,49.31,0.6,31.23,155.13,0
2025-07-27 06:17:00,6,27,7,6,63,22,p2,28,75,998,7.24,256,4,68.09,0.01,0.07,48.84,0.6,30.25,151.96,0
2025-07-27 07:17:00,7,27,7,6,90,43,p2,29,74,998,7.56,253,4,68.72,0.01,0.07,49.27,0.58,29.57,150.38,0
2025-07-27 08:17:00,8,27,7,6,66,25,p2,29,74,997,7.36,249,4,69.94,0.01,0.06,50.22,0.55,29.94,154.11,0
2025-07-27 09:17:00,9,27,7,6,63,22,p2,29,74,997,7.76,243,4,70.9,0.01,0.06,50.85,0.54,31.46,163.08,0
2025-07-27 10:17:00,10,27,7,6,62,21,p2,29,74,997,7.6,240,4,71.54,0.01,0.06,50.93,0.54,33.35,173.66,0
2025-07-27 15:17:00,15,27,7,6,69,27,p2,28,79,998,6.91,234,4,73.54,0.0,0.09,51.0,0.56,34.9,175.49,0
2025-07-27 16:17:00,16,27,7,6,74,30,p2,28,79,999,6.91,235,4,73.66,0.0,0.09,50.7,0.55,36.86,185.55,0
2025-07-27 17:17:00,17,27,7,6,81,36,p2,28,78,999,7.41,244,4,73.49,0.0,0.09,50.21,0.54,37.0,187.84,0
2025-07-27 18:17:00,18,27,7,6,81,36,p2,27,80,999,7.95,249,4,72.91,0.0,0.09,49.5,0.55,37.37,191.53,0
2025-07-27 19:17:00,19,27,7,6,79,34,p2,27,81,999,7.49,256,4,71.45,0.0,0.1,47.68,0.58,36.2,185.47,0
2025-07-27 20:17:00,20,27,7,6,73,30,p2,27,80,999,7.74,262,4,70.95,0.0,0.1,46.81,0.58,35.24,182.84,0
2025-07-27 21:17:00,21,27,7,6,71,29,p2,27,79,998,7.43,267,4,70.25,0.0,0.11,45.53,0.6,33.75,174.31,0
2025-07-27 22:17:00,22,27,7,6,67,25,p2,27,79,998,7.27,270,4,70.08,0.0,0.1,45.18,0.6,32.7,168.45,0
2025-07-27 23:17:00,23,27,7,6,71,29,p2,27,79,998,7.13,265,4,70.53,0.0,0.1,45.58,0.59,32.12,165.75,0
2025-07-28 00:17:00,0,28,7,0,65,24,p2,27,80,998,7.77,259,4,71.08,0.0,0.1,46.01,0.58,31.5,163.19,0
2025-07-28 01:17:00,1,28,7,0,71,29,p2,27,80,999,7.99,257,4,71.16,0.0,0.1,45.92,0.59,30.78,159.47,0
2025-07-28 02:17:00,2,28,7,0,68,26,p2,27,79,999,7.76,255,4,70.99,0.0,0.1,45.55,0.59,30.03,154.57,0
2025-07-28 03:17:00,3,28,7,0,69,27,p2,27,79,999,8.23,255,4,70.57,0.0,0.11,45.04,0.61,29.05,148.28,0
2025-07-28 04:17:00,4,28,7,0,72,29,p2,28,78,1000,8.2,251,4,70.14,0.0,0.1,45.02,0.61,28.36,143.78,0
2025-07-28 05:17:00,5,28,7,0,74,30,p2,28,78,999,8.06,253,4,70.24,0.0,0.1,45.53,0.62,28.25,142.76,0
2025-07-28 06:17:00,6,28,7,0,75,32,p2,29,76,999,8.34,254,4,70.33,0.0,0.1,46.2,0.63,28.23,142.09,0
2025-07-28 07:17:00,7,28,7,0,81,36,p2,29,74,999,8.89,253,4,70.53,0.01,0.09,46.6,0.62,27.66,138.75,0
2025-07-28 08:17:00,8,28,7,0,78,34,p2,29,75,998,9.52,254,4,70.29,0.01,0.08,46.65,0.62,27.17,135.93,0
2025-07-28 09:17:00,9,28,7,0,74,31,p2,29,75,998,9.6,254,4,70.26,0.0,0.08,46.53,0.61,27.52,138.07,0
2025-07-28 10:17:00,10,28,7,0,82,37,p2,29,76,997,9.8,255,4,70.96,0.0,0.07,46.89,0.6,29.24,146.96,0
2025-07-28 11:17:00,11,28,7,0,66,24,p2,29,77,997,9.52,252,4,71.33,0.0,0.07,47.28,0.58,30.16,151.39,0
2025-07-28 12:17:00,12,28,7,0,64,23,p2,28,78,997,8.47,249,4,71.81,0.0,0.08,47.66,0.56,31.28,156.19,0
2025-07-28 13:17:00,13,28,7,0,68,26,p2,28,80,997,8.45,246,4,71.98,0.0,0.08,47.71,0.56,32.19,160.05,0
2025-07-28 14:17:00,14,28,7,0,75,31,p2,28,82,997,8.46,245,4,71.5,0.0,0.1,47.18,0.58,32.83,162.3,0
2025-07-28 15:17:00,15,28,7,0,64,23,p2,28,81,998,8.35,248,4,69.8,0.0,0.1,45.35,0.61,32.47,163.04,0
2025-07-28 16:17:00,16,28,7,0,72,29,p2,28,80,999,8.34,249,4,69.78,0.0,0.1,45.41,0.61,33.38,167.78,0
2025-07-28 17:17:00,17,28,7,0,74,31,p2,28,81,999,8.2,251,4,69.87,0.0,0.1,45.53,0.62,33.72,169.79,0
2025-07-28 18:17:00,18,28,7,0,81,36,p2,27,80,1000,8.39,252,4,69.64,0.0,0.1,45.6,0.63,33.39,167.77,0
2025-07-28 19:17:00,19,28,7,0,77,33,p2,27,80,1000,8.62,252,4,69.27,0.0,0.1,45.41,0.64,32.25,161.67,0
2025-07-28 20:17:00,20,28,7,0,79,34,p2,27,80,999,9.3,256,4,68.61,0.0,0.1,45.23,0.67,30.57,151.44,0
2025-07-28 21:17:00,21,28,7,0,73,30,p2,27,81,998,9.62,257,4,69.05,0.0,0.1,45.86,0.65,29.65,148.27,0
2025-07-28 22:17:00,22,28,7,0,79,35,p2,27,80,997,9.71,260,4,69.49,0.0,0.1,46.8,0.64,28.51,142.33,0
2025-07-28 23:17:00,23,28,7,0,77,33,p2,27,80,997,9.58,265,4,70.08,0.0,0.09,47.85,0.64,27.98,139.41,0
2025-07-29 00:17:00,0,29,7,1,77,33,p2,27,80,997,9.27,260,4,70.13,0.0,0.09,48.37,0.66,27.22,133.68,0
2025-07-29 01:17:00,1,29,7,1,77,33,p2,27,81,998,9.65,260,4,69.96,0.0,0.09,48.53,0.66,26.19,127.77,0
2025-07-29 02:17:00,2,29,7,1,79,34,p2,27,82,998,9.76,260,4,69.72,0.0,0.09,48.56,0.65,24.66,118.46,0
2025-07-29 03:17:00,3,29,7,1,88,41,p2,27,81,998,9.99,261,4,69.75,0.0,0.08,48.91,0.65,24.06,115.75,0
2025-07-29 04:17:00,4,29,7,1,83,37,p2,28,80,999,10.18,260,4,70.22,0.01,0.07,49.46,0.65,24.47,119.97,0
2025-07-29 06:17:00,6,29,7,1,65,24,p2,29,77,999,10.32,261,4,71.47,0.01,0.06,66.15,0.64,0.5,125.23,0
2025-07-29 07:17:00,7,29,7,1,92,44,p2,29,75,998,11.01,261,4,71.72,0.01,0.05,49.03,0.63,25.26,125.98,0
2025-07-29 08:17:00,8,29,7,1,78,34,p2,29,76,998,10.98,258,4,71.67,0.01,0.05,47.65,0.63,25.96,127.85,0
2025-07-29 10:17:00,10,29,7,1,72,29,p2,29,75,996,10.35,255,4,72.58,0.01,0.05,45.87,0.64,29.48,140.92,0
2025-07-29 11:17:00,11,29,7,1,68,26,p2,29,77,996,10.03,248,4,73.7,0.01,0.05,45.86,0.62,30.83,146.16,0
2025-07-29 12:17:00,12,29,7,1,64,23,p2,28,79,996,9.88,245,4,74.56,0.01,0.06,46.06,0.62,32.87,154.91,0
2025-07-29 13:17:00,13,29,7,1,63,22,p2,28,79,997,9.9,248,4,75.1,0.0,0.07,46.31,0.59,32.32,156.21,0
2025-07-29 14:17:00,14,29,7,1,75,32,p2,27,82,997,9.44,245,4,74.81,0.0,0.09,46.19,0.6,34.48,165.05,0
2025-07-29 15:17:00,15,29,7,1,77,33,p2,27,82,998,8.74,249,4,73.98,0.0,0.1,45.79,0.62,36.42,173.6,0
2025-07-29 16:17:00,16,29,7,1,82,37,p2,27,81,998,8.73,256,4,72.98,0.0,0.1,45.45,0.63,37.59,180.19,0
2025-07-29 17:17:00,17,29,7,1,85,39,p2,27,81,998,8.74,257,4,71.69,0.0,0.1,45.18,0.64,37.8,183.27,0
2025-07-29 18:17:00,18,29,7,1,91,44,p2,27,81,999,8.95,260,4,70.02,0.0,0.1,44.55,0.67,37.07,180.57,0
2025-07-29 19:17:00,19,29,7,1,83,37,p2,27,80,998,9.08,261,4,67.67,0.0,0.11,43.62,0.71,35.5,170.75,0
2025-07-29 20:17:00,20,29,7,1,86,40,p2,27,80,998,8.98,259,4,67.08,0.0,0.11,43.48,0.71,34.24,165.57,0
2025-07-29 21:17:00,21,29,7,1,85,39,p2,27,80,997,8.84,257,4,66.6,0.0,0.11,43.53,0.72,33.36,160.21,0
2025-07-29 22:17:00,22,29,7,1,78,34,p2,27,80,997,9.1,263,4,66.84,0.0,0.1,44.26,0.72,33.15,158.89,0
2025-07-29 23:17:00,23,29,7,1,77,33,p2,27,80,996,8.75,262,4,66.8,0.0,0.11,44.8,0.74,33.44,158.26,0
2025-07-30 00:17:00,0,30,7,2,78,34,p2,27,81,996,8.2,258,4,67.19,0.0,0.1,45.43,0.72,33.38,159.09,0
2025-07-30 01:17:00,1,30,7,2,81,36,p2,27,83,996,8.82,256,4,67.3,0.0,0.1,45.68,0.73,33.25,157.99,0
2025-07-30 02:17:00,2,30,7,2,82,37,p2,27,83,997,9.01,252,4,67.2,0.0,0.1,45.74,0.74,32.69,154.97,0
2025-07-30 03:17:00,3,30,7,2,95,46,p2,27,81,997,9.66,255,4,67.5,0.0,0.09,46.34,0.74,32.26,153.48,0
2025-07-30 04:17:00,4,30,7,2,90,43,p2,28,81,998,9.58,255,4,68.33,0.01,0.09,47.63,0.73,32.16,154.11,0
2025-07-30 05:17:00,5,30,7,2,77,33,p2,28,80,998,9.44,254,4,68.49,0.01,0.08,48.34,0.72,31.61,151.74,0
2025-07-30 06:17:00,6,30,7,2,76,32,p2,28,79,998,9.52,256,4,68.57,0.01,0.07,49.04,0.7,31.61,150.71,0
2025-07-30 07:17:00,7,30,7,2,84,38,p2,29,77,997,9.58,256,4,68.58,0.01,0.06,49.29,0.69,32.02,151.81,0
2025-07-30 08:17:00,8,30,7,2,84,38,p2,29,76,997,8.98,254,4,68.57,0.01,0.05,49.24,0.67,32.67,154.76,0
2025-07-30 09:17:00,9,30,7,2,81,36,p2,29,75,997,8.76,254,4,69.46,0.01,0.05,49.08,0.66,34.42,162.64,0
2025-07-30 10:17:00,10,30,7,2,67,25,p2,29,77,996,7.89,247,4,69.66,0.01,0.05,48.43,0.66,34.95,161.37,0
2025-07-30 11:17:00,11,30,7,2,62,21,p2,28,80,996,8.3,243,4,69.2,0.01,0.06,47.87,0.67,34.92,157.02,0
2025-07-30 12:17:00,12,30,7,2,67,25,p2,28,80,996,7.67,236,4,69.64,0.01,0.07,47.53,0.68,35.9,155.81,0
2025-07-30 13:17:00,13,30,7,2,78,34,p2,28,79,996,7.28,235,4,71.2,0.0,0.09,47.67,0.69,38.61,159.4,0
2025-07-30 14:17:00,14,30,7,2,68,26,p2,28,80,997,6.11,237,4,71.82,0.0,0.11,47.98,0.69,40.18,163.23,0
2025-07-30 15:17:00,15,30,7,2,108,54,p2,28,80,997,6.48,236,4,72.83,0.0,0.11,48.27,0.69,42.78,168.55,0
2025-07-30 16:17:00,16,30,7,2,103,52,p2,28,81,998,6.7,237,4,73.32,0.0,0.11,48.81,0.69,43.54,176.58,0
2025-07-30 17:17:00,17,30,7,2,84,39,p2,28,81,998,5.93,230,4,73.59,0.0,0.12,48.46,0.69,44.29,178.42,0
2025-07-30 18:17:00,18,30,7,2,92,44,p2,28,78,999,5.77,237,4,73.32,0.0,0.12,47.6,0.7,44.1,177.49,0
2025-07-30 19:17:00,19,30,7,2,81,36,p2,28,79,998,5.71,240,4,72.76,0.0,0.12,46.37,0.7,42.87,173.4,0
2025-07-30 20:17:00,20,30,7,2,82,36,p2,28,77,997,6.86,252,4,72.46,0.0,0.12,45.41,0.7,40.82,167.39,0
2025-07-30 21:17:00,21,30,7,2,72,29,p2,28,80,997,6.81,255,4,72.44,0.0,0.12,44.94,0.69,38.58,161.85,0
2025-07-30 22:17:00,22,30,7,2,69,27,p2,27,79,997,6.57,265,4,72.61,0.0,0.11,45.1,0.67,36.59,157.76,0
2025-07-30 23:17:00,23,30,7,2,79,34,p2,27,79,997,5.67,264,4,72.67,0.0,0.11,45.46,0.66,34.77,153.19,0
2025-07-31 00:17:00,0,31,7,3,60,20,p2,27,80,997,4.97,253,4,72.26,0.0,0.11,45.83,0.65,33.13,146.23,0
2025-07-31 01:17:00,1,31,7,3,57,18,p2,27,80,998,4.56,232,4,71.87,0.0,0.11,46.25,0.65,32.12,146.89,0
2025-07-31 02:17:00,2,31,7,3,88,41,p2,27,80,998,4.58,225,4,71.02,0.0,0.11,46.41,0.67,31.62,146.78,0
2025-07-31 03:17:00,3,31,7,3,88,41,p2,27,80,999,4.89,225,4,70.03,0.0,0.11,46.42,0.68,30.76,142.75,0
2025-07-31 04:17:00,4,31,7,3,87,41,p2,28,79,999,5.4,226,4,69.8,0.01,0.1,46.72,0.66,30.01,140.76,0
2025-07-31 05:17:00,5,31,7,3,76,33,p2,28,78,999,5.65,221,4,69.97,0.01,0.09,46.92,0.65,29.71,138.55,0
2025-07-31 06:17:00,6,31,7,3,69,27,p2,29,77,1000,6.57,221,4,70.66,0.01,0.08,47.15,0.63,29.83,138.61,0
2025-07-31 07:17:00,7,31,7,3,73,30,p2,29,77,999,6.72,227,4,71.45,0.01,0.07,47.29,0.61,30.23,140.3,0
2025-07-31 08:17:00,8,31,7,3,76,32,p2,29,76,999,6.53,229,4,72.14,0.01,0.07,47.02,0.6,30.57,141.63,0
2025-07-31 10:17:00,10,31,7,3,69,27,p2,29,76,998,6.56,236,4,72.29,0.01,0.06,46.05,0.58,30.65,139.9,0
2025-07-31 11:17:00,11,31,7,3,66,24,p2,29,76,998,6.52,235,4,72.47,0.01,0.07,45.84,0.57,30.61,138.76,0
2025-07-31 12:17:00,12,31,7,3,67,25,p2,29,76,998,5.92,239,4,72.78,0.0,0.08,45.9,0.57,30.54,138.07,0
2025-07-31 13:17:00,13,31,7,3,67,26,p2,29,76,998,5.39,236,4,73.11,0.0,0.1,45.9,0.57,30.84,137.36,0
2025-07-31 14:17:00,14,31,7,3,65,24,p2,29,77,999,5.12,227,4,73.4,0.0,0.11,46.04,0.55,30.73,138.37,0
2025-07-31 15:17:00,15,31,7,3,69,27,p2,29,77,999,4.92,226,4,73.66,0.0,0.11,45.93,0.55,30.98,139.21,0
2025-07-31 16:17:00,16,31,7,3,72,29,p2,29,77,999,5.09,227,4,73.43,0.0,0.11,45.51,0.53,30.66,140.34,0
2025-07-31 17:17:00,17,31,7,3,79,35,p2,29,78,1000,5.22,232,4,73.65,0.0,0.11,45.33,0.52,30.98,141.05,0
2025-07-31 18:17:00,18,31,7,3,69,27,p2,28,79,1000,5.35,237,4,74.6,0.0,0.11,45.46,0.53,32.27,144.97,0
2025-07-31 19:17:00,19,31,7,3,81,36,p2,28,80,1000,5.88,236,4,75.02,0.0,0.1,45.26,0.51,31.96,145.27,0
2025-07-31 20:17:00,20,31,7,3,82,37,p2,28,80,1000,5.59,236,4,76.05,0.0,0.1,45.28,0.5,32.31,147.71,0
2025-07-31 23:17:00,23,31,7,3,65,24,p2,27,80,999,5.74,255,4,76.8,0.0,0.1,45.07,0.51,30.45,141.39,0
2025-08-01 00:17:00,0,1,8,4,59,19,p2,27,79,1000,4.48,251,4,76.35,0.0,0.1,45.1,0.52,29.13,134.92,0
2025-08-01 01:17:00,1,1,8,4,60,20,p2,27,79,1000,4.18,244,4,75.91,0.0,0.1,45.32,0.52,27.55,125.54,0
2025-08-01 02:17:00,2,1,8,4,53,15,p2,28,79,1001,3.87,241,4,75.97,0.0,0.1,46.0,0.5,25.33,112.57,0
2025-08-01 03:17:00,3,1,8,4,70,28,p2,28,78,1001,5.15,238,3,76.18,0.0,0.1,46.76,0.47,22.97,97.93,0
2025-08-01 04:17:00,4,1,8,4,63,22,p2,28,76,1002,5.81,237,3,76.26,0.01,0.09,47.37,0.45,20.95,86.99,0
2025-08-01 05:17:00,5,1,8,4,61,21,p2,29,74,1002,5.96,232,3,76.32,0.01,0.08,47.84,0.44,19.62,79.62,0
2025-08-01 06:17:00,6,1,8,4,64,23,p2,29,72,1002,6.28,234,3,76.2,0.01,0.07,47.69,0.44,18.94,74.92,0
2025-08-01 07:17:00,7,1,8,4,71,28,p2,29,70,1002,7.06,236,3,75.69,0.01,0.06,46.85,0.44,18.91,76.2,0
2025-08-01 08:17:00,8,1,8,4,63,22,p2,30,69,1001,7.21,239,3,74.89,0.01,0.06,45.42,0.47,19.61,81.42,0
2025-08-01 09:17:00,9,1,8,4,63,23,p2,30,69,1001,7.38,240,3,74.29,0.01,0.06,43.92,0.5,21.4,90.75,0
2025-08-01 10:17:00,10,1,8,4,61,21,p2,30,70,1000,7.23,239,3,74.9,0.01,0.06,43.15,0.49,21.59,92.47,0
2025-08-01 11:17:00,11,1,8,4,61,21,p2,29,70,1000,7.05,240,3,75.54,0.01,0.06,42.77,0.49,22.07,95.75,0
2025-08-01 12:17:00,12,1,8,4,61,20,p2,29,71,1000,7.41,239,3,76.01,0.01,0.06,42.66,0.49,22.57,99.07,0
